kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link,page-content
Kreta,11,A — super: plaża / ocena / okolica,Christina Beach Hotel,5451.00,8.8,221,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.4 km w linii prostej),9.5,https://www.booking.com/hotel/gr/christina-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Christina Beach Hotel.md
Kreta,14,A — super: plaża / ocena / okolica,Christina Beach Hotel,6938.00,8.8,221,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.4 km w linii prostej),9.5,https://www.booking.com/hotel/gr/christina-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Christina Beach Hotel.md
Kreta,8,A — super: plaża / ocena / okolica,Maria Beach Hotel,5664.00,9,632,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Maria Beach Hotel.md
Kreta,11,A — super: plaża / ocena / okolica,Maria Beach Hotel,7788.00,9,632,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Maria Beach Hotel.md
Kreta,14,A — super: plaża / ocena / okolica,Maria Beach Hotel,9912.00,9,632,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.0 km w linii prostej),9.5,https://www.booking.com/hotel/gr/maria-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Maria Beach Hotel.md
Kreta,8,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,4106.00,9,588,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nautilus Bay Hotel.md
Kreta,11,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,5561.00,9,588,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nautilus Bay Hotel.md
Kreta,14,A — super: plaża / ocena / okolica,Nautilus Bay Hotel,7567.00,9,588,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Mavros Molos / Kissamos (~0.2 km w linii prostej),9.7,https://www.booking.com/hotel/gr/nautilus-bay.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nautilus Bay Hotel.md
Kreta,8,A — super: plaża / ocena / okolica,Melitti Lucent,3358.00,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Melitti Lucent.md
Kreta,11,A — super: plaża / ocena / okolica,Melitti Lucent,4617.00,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Melitti Lucent.md
Kreta,14,A — super: plaża / ocena / okolica,Melitti Lucent,5876.00,8.5,489,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~1.1 km w linii prostej),9.6,https://www.booking.com/hotel/gr/melitti.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Melitti Lucent.md
Kreta,8,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,7343.00,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Batis Aero Beachfront Wellbeing Hotel.md
Kreta,11,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,10097.00,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Batis Aero Beachfront Wellbeing Hotel.md
Kreta,14,A — super: plaża / ocena / okolica,Batis Aero Beachfront Wellbeing Hotel,12418.00,9.2,394,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.2 km w linii prostej),9.5,https://www.booking.com/hotel/gr/batis.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Batis Aero Beachfront Wellbeing Hotel.md
Kreta,8,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,3499.00,9.1,123,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-The 3 Brothers Apts.md
Kreta,11,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,4772.00,9.1,123,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-The 3 Brothers Apts.md
Kreta,14,A — super: plaża / ocena / okolica,The 3 Brothers' Apts,6044.00,9.1,123,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-The 3 Brothers Apts.md
Kreta,8,A — super: plaża / ocena / okolica,Villa Katerina,2952.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,11,A — super: plaża / ocena / okolica,Villa Katerina,4059.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,14,A — super: plaża / ocena / okolica,Villa Katerina,5166.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),10.0,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,8,A — super: plaża / ocena / okolica,Azure Beach Villas,4489.00,8.6,451,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Azure Beach Villas.md
Kreta,11,A — super: plaża / ocena / okolica,Azure Beach Villas,6173.00,8.6,451,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Azure Beach Villas.md
Kreta,14,A — super: plaża / ocena / okolica,Azure Beach Villas,7856.00,8.6,451,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~4.7 km w linii prostej),9.3,https://www.booking.com/hotel/gr/azure-beach.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Azure Beach Villas.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,2564.00,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Callista sea view or garden.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,3426.00,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Callista sea view or garden.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Callista sea view or garden,4394.00,9.6,467,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Kissamos Telonio Beach (~0.3 km w linii prostej),10.0,https://www.booking.com/hotel/gr/callista-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Callista sea view or garden.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,2952.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,4059.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Villa Katerina,5166.00,9.4,296,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/katerina-v.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Villa Katerina.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,2613.00,8.7,596,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Constantinos Studios.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,3561.00,8.7,596,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Constantinos Studios.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Constantinos Studios,4509.00,8.7,596,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.1 km w linii prostej),9.0,https://www.booking.com/hotel/gr/constantino-s-studios.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Constantinos Studios.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,2104.00,9.2,472,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kallithea Studios.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,2893.00,9.2,472,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kallithea Studios.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Kallithea Studios,3682.00,9.2,472,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.7 km w linii prostej),9.6,https://www.booking.com/hotel/gr/kallithea-studios-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kallithea Studios.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",2829.00,9.2,37,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kalimera Beach Apartments Town Experience.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",3889.00,9.2,37,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kalimera Beach Apartments Town Experience.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,"Kalimera Beach Apartments ,Town Experience",4950.00,9.2,37,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.1 km w linii prostej),9.4,https://www.booking.com/hotel/gr/beach-holiday-homes.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Kalimera Beach Apartments Town Experience.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,3297.00,8.8,691,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Meltemi Coast Suites.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,4533.00,8.8,691,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Meltemi Coast Suites.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Meltemi Coast Suites,5769.00,8.8,691,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,Najbliższa referencyjna plaża: Rethymno Beach (~0.0 km w linii prostej),9.1,https://www.booking.com/hotel/gr/meltemi-apartments-rethymno-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Meltemi Coast Suites.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Jason Hotel Apartments.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Jason Hotel Apartments.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Jason Hotel Apartments,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Rethymno Beach (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/jason-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Jason Hotel Apartments.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,2723.00,8.5,107,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Ydragogeio Rooms Old Town.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,3744.00,8.5,107,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Ydragogeio Rooms Old Town.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ydragogeio Rooms Old Town,4765.00,8.5,107,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Koum Kapi / Chania (~0.8 km w linii prostej),8.8,https://www.booking.com/hotel/gr/ydragogeio-rooms-old-town.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Ydragogeio Rooms Old Town.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,3325.00,9.2,48,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nevas Apartments in Center Chania 1 2.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,4572.00,9.2,48,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nevas Apartments in Center Chania 1 2.md
Kreta,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Neva's Apartment's in Center Chania 1 2,5819.00,9.2,48,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.8 km w linii prostej),9.5,https://www.booking.com/hotel/gr/neva-apartments-in-center-chania.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-Nevas Apartments in Center Chania 1 2.md
Kreta,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,3499.00,9.1,123,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-The 3 Brothers Apts.md
Kreta,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,The 3 Brothers' Apts,4772.00,9.1,123,Pralka w pokoju/obiektu niepotwierdzona; pralka tylko w opiniach,False,True,False,True,True,False,True,True,Najbliższa referencyjna plaża: Nea Chora Beach / Chania (~0.2 km w linii prostej),9.8,https://www.booking.com/hotel/gr/the-3-brothers-39-apts.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/kreta/booking_matrix_kreta_MD/Kreta-The 3 Brothers Apts.md
